transaction_id,date_id,date,year,quarter,month,month_name,product_id,product_name,category,customer_id,company_name,segment,region,salesperson_id,salesperson_name,seniority,quantity,revenue,cost,profit,margin_pct
T00148,800,2024-03-10,2024,1,3,March,P018,Enterprise Plan,Subscriptions,C0020,Souza - ME,SMB,Central,S028,Ana Luiza Azevedo,Mid,9,16071.3,7553.51,8517.79,53.0
T00149,422,2023-02-26,2023,1,2,February,P006,Laptop,Hardware,C0113,Castro,SMB,North,S020,Joana Vieira,Mid,5,11188.25,3580.24,7608.01,68.0
T00150,1047,2024-11-12,2024,4,11,November,P013,Support,Services,C0049,Araújo,Enterprise,West,S022,Sr. Mateus Abreu,Mid,4,67669.12,27067.65,40601.47,60.0
T00151,575,2023-07-29,2023,3,7,July,P019,Add-on Pack,Subscriptions,C0135,Camargo,Enterprise,North,S003,Dra. Agatha Melo,Mid,16,18662.88,10637.84,8025.04,43.0
T00152,143,2022-05-23,2022,2,5,May,P002,CRM License,Software,C0029,Pacheco Rios S/A,Enterprise,North,S019,Alexia das Neves,Mid,2,2403.96,1322.18,1081.78,45.0
T00153,993,2024-09-19,2024,3,9,September,P012,Implementation,Services,C0048,Montenegro Cavalcante Ltda.,SMB,Central,S005,Joaquim Casa Grande,Mid,16,88443.04,36261.65,52181.39,59.0
T00154,665,2023-10-27,2023,4,10,October,P015,Audit,Services,C0013,Oliveira,SMB,South,S008,Hellena Cirino,Mid,18,37789.2,20784.06,17005.14,45.0
T00155,145,2022-05-25,2022,2,5,May,P014,Training,Services,C0003,Peixoto,Mid-Market,East,S014,Maria Julia Marques,Mid,2,32879.1,21371.42,11507.68,35.0
T00156,1007,2024-10-03,2024,4,10,October,P006,Laptop,Hardware,C0002,Machado Barbosa - EI,SMB,West,S024,Vicente Ribeiro,Mid,16,35802.4,11456.77,24345.63,68.0
T00157,503,2023-05-18,2023,2,5,May,P018,Enterprise Plan,Subscriptions,C0016,Pires,SMB,South,S003,Dra. Agatha Melo,Mid,1,1785.7,839.28,946.42,53.0
T00158,821,2024-03-31,2024,1,3,March,P005,Cloud Storage,Software,C0094,da Costa Novaes S/A,SMB,South,S024,Vicente Ribeiro,Mid,16,52053.44,23944.58,28108.86,54.0
T00159,104,2022-04-14,2022,2,4,April,P018,Enterprise Plan,Subscriptions,C0102,Moraes e Filhos,Enterprise,South,S013,Maria Isis Sousa,Mid,3,5357.1,2517.84,2839.26,53.0
T00160,1063,2024-11-28,2024,4,11,November,P003,BI Tool,Software,C0134,Pastor,Mid-Market,North,S011,Dr. Vitor Gabriel Caldeira,Mid,15,8889.45,3200.2,5689.25,64.0
T00161,198,2022-07-17,2022,3,7,July,P003,BI Tool,Software,C0045,da Luz,Mid-Market,West,S029,Rhavi Fernandes,Junior,11,6518.93,2346.81,4172.12,64.0
T00162,579,2023-08-02,2023,3,8,August,P010,Network Switch,Hardware,C0071,Pacheco,SMB,West,S008,Hellena Cirino,Mid,10,30443.2,10959.55,19483.65,64.0
T00163,391,2023-01-26,2023,1,1,January,P019,Add-on Pack,Subscriptions,C0133,Nogueira,SMB,North,S019,Alexia das Neves,Mid,17,19829.31,11302.71,8526.6,43.0
T00164,554,2023-07-08,2023,3,7,July,P003,BI Tool,Software,C0056,Alves,Mid-Market,South,S010,Dra. Clarice Moraes,Junior,4,2370.52,853.39,1517.13,64.0
T00165,1039,2024-11-04,2024,4,11,November,P012,Implementation,Services,C0199,Ribeiro da Mota S.A.,SMB,West,S029,Rhavi Fernandes,Junior,17,93970.73,38528.0,55442.73,59.0
T00166,478,2023-04-23,2023,2,4,April,P016,Basic Plan,Subscriptions,C0127,Garcia,SMB,Central,S026,Vitor Hugo da Costa,Senior,4,3124.32,1062.27,2062.05,66.0
T00167,923,2024-07-11,2024,3,7,July,P017,Pro Plan,Subscriptions,C0032,Pereira da Luz - EI,Mid-Market,Central,S018,Igor Nascimento,Junior,19,4194.44,1719.72,2474.72,59.0
T00168,420,2023-02-24,2023,1,2,February,P007,Server,Hardware,C0049,Araújo,Enterprise,West,S026,Vitor Hugo da Costa,Senior,1,2027.77,1297.77,730.0,36.0
T00169,157,2022-06-06,2022,2,6,June,P013,Support,Services,C0013,Oliveira,SMB,South,S018,Igor Nascimento,Junior,14,236841.92,94736.77,142105.15,60.0
T00170,550,2023-07-04,2023,3,7,July,P002,CRM License,Software,C0158,da Paz,SMB,West,S025,Bella Fernandes,Junior,11,13221.78,7271.98,5949.8,45.0
T00171,1021,2024-10-17,2024,4,10,October,P004,Security Suite,Software,C0025,Monteiro - EI,Mid-Market,South,S007,Rebeca Moraes,Junior,7,9277.24,3710.9,5566.34,60.0
T00172,997,2024-09-23,2024,3,9,September,P010,Network Switch,Hardware,C0060,Aparecida S.A.,SMB,East,S016,Sophia Sampaio,Mid,17,51753.44,18631.24,33122.2,64.0
T00173,951,2024-08-08,2024,3,8,August,P007,Server,Hardware,C0059,Pires,Mid-Market,South,S006,Dr. Antony Souza,Junior,4,8111.08,5191.09,2919.99,36.0
T00174,289,2022-10-16,2022,4,10,October,P017,Pro Plan,Subscriptions,C0156,Pereira,SMB,West,S016,Sophia Sampaio,Mid,10,2207.6,905.12,1302.48,59.0
T00175,196,2022-07-15,2022,3,7,July,P020,API Access,Subscriptions,C0058,da Conceição S.A.,SMB,South,S016,Sophia Sampaio,Mid,17,2521.1,857.17,1663.93,66.0
T00176,598,2023-08-21,2023,3,8,August,P006,Laptop,Hardware,C0020,Souza - ME,SMB,Central,S023,Caleb Duarte,Senior,4,8950.6,2864.19,6086.41,68.0
T00177,517,2023-06-01,2023,2,6,June,P019,Add-on Pack,Subscriptions,C0162,Alves Ltda.,SMB,Central,S024,Vicente Ribeiro,Mid,19,22162.17,12632.44,9529.73,43.0
T00178,865,2024-05-14,2024,2,5,May,P005,Cloud Storage,Software,C0133,Nogueira,SMB,North,S028,Ana Luiza Azevedo,Mid,18,58560.12,26937.66,31622.46,54.0
T00179,806,2024-03-16,2024,1,3,March,P010,Network Switch,Hardware,C0188,da Paz Ltda.,SMB,South,S001,Dr. Luiz Otávio Monteiro,Mid,17,51753.44,18631.24,33122.2,64.0
T00180,815,2024-03-25,2024,1,3,March,P009,Printer,Hardware,C0171,Brito,SMB,Central,S024,Vicente Ribeiro,Mid,6,26191.62,10214.73,15976.89,61.0
T00181,228,2022-08-16,2022,3,8,August,P013,Support,Services,C0057,Campos Ltda.,SMB,West,S019,Alexia das Neves,Mid,7,118420.96,47368.38,71052.58,60.0
T00182,216,2022-08-04,2022,3,8,August,P019,Add-on Pack,Subscriptions,C0185,Silveira,SMB,South,S003,Dra. Agatha Melo,Mid,6,6998.58,3989.19,3009.39,43.0
T00183,948,2024-08-05,2024,3,8,August,P006,Laptop,Hardware,C0054,Vieira Silveira S/A,Mid-Market,Central,S006,Dr. Antony Souza,Junior,12,26851.8,8592.58,18259.22,68.0
T00184,15,2022-01-15,2022,1,1,January,P004,Security Suite,Software,C0112,da Costa,SMB,West,S004,Juan Fogaça,Senior,9,11927.88,4771.15,7156.73,60.0
T00185,47,2022-02-16,2022,1,2,February,P003,BI Tool,Software,C0173,Macedo,SMB,East,S004,Juan Fogaça,Senior,18,10667.34,3840.24,6827.1,64.0
T00186,324,2022-11-20,2022,4,11,November,P003,BI Tool,Software,C0086,Ferreira da Cruz Ltda.,SMB,East,S004,Juan Fogaça,Senior,2,1185.26,426.69,758.57,64.0
T00187,844,2024-04-23,2024,2,4,April,P004,Security Suite,Software,C0037,Cavalcante,SMB,Central,S010,Dra. Clarice Moraes,Junior,17,22530.44,9012.18,13518.26,60.0
T00188,130,2022-05-10,2022,2,5,May,P005,Cloud Storage,Software,C0084,Guerra e Filhos,SMB,North,S009,Guilherme Alves,Mid,1,3253.34,1496.54,1756.8,54.0
T00189,95,2022-04-05,2022,2,4,April,P008,Monitor,Hardware,C0048,Montenegro Cavalcante Ltda.,SMB,Central,S008,Hellena Cirino,Mid,9,26938.98,12122.54,14816.44,55.0
T00190,627,2023-09-19,2023,3,9,September,P016,Basic Plan,Subscriptions,C0118,Cavalcante,SMB,South,S019,Alexia das Neves,Mid,6,4686.48,1593.4,3093.08,66.0
T00191,755,2024-01-25,2024,1,1,January,P003,BI Tool,Software,C0182,Novais Marques - ME,Mid-Market,Central,S017,Mirella Brito,Mid,2,1185.26,426.69,758.57,64.0
T00192,794,2024-03-04,2024,1,3,March,P012,Implementation,Services,C0048,Montenegro Cavalcante Ltda.,SMB,Central,S017,Mirella Brito,Mid,6,33166.14,13598.12,19568.02,59.0
T00193,69,2022-03-10,2022,1,3,March,P008,Monitor,Hardware,C0112,da Costa,SMB,West,S001,Dr. Luiz Otávio Monteiro,Mid,9,26938.98,12122.54,14816.44,55.0
T00194,11,2022-01-11,2022,1,1,January,P013,Support,Services,C0110,Borges,Enterprise,East,S020,Joana Vieira,Mid,3,50751.84,20300.74,30451.1,60.0
T00195,872,2024-05-21,2024,2,5,May,P004,Security Suite,Software,C0006,da Rocha e Filhos,Mid-Market,South,S014,Maria Julia Marques,Mid,16,21205.12,8482.05,12723.07,60.0
T00196,550,2023-07-04,2023,3,7,July,P014,Training,Services,C0162,Alves Ltda.,SMB,Central,S022,Sr. Mateus Abreu,Mid,15,246593.25,160285.61,86307.64,35.0
T00197,712,2023-12-13,2023,4,12,December,P014,Training,Services,C0191,Cassiano Ltda.,Enterprise,Central,S020,Joana Vieira,Mid,12,197274.6,128228.49,69046.11,35.0
T00198,23,2022-01-23,2022,1,1,January,P013,Support,Services,C0078,Aragão,Mid-Market,East,S027,Helena Pimenta,Mid,8,135338.24,54135.3,81202.94,60.0
T00199,815,2024-03-25,2024,1,3,March,P006,Laptop,Hardware,C0176,Alves da Cunha S.A.,SMB,North,S011,Dr. Vitor Gabriel Caldeira,Mid,6,13425.9,4296.29,9129.61,68.0
T00200,346,2022-12-12,2022,4,12,December,P017,Pro Plan,Subscriptions,C0023,da Rosa S/A,Mid-Market,South,S003,Dra. Agatha Melo,Mid,3,662.28,271.53,390.75,59.0
T00201,302,2022-10-29,2022,4,10,October,P004,Security Suite,Software,C0126,Câmara Mendonça e Filhos,Mid-Market,North,S024,Vicente Ribeiro,Mid,4,5301.28,2120.51,3180.77,60.0
T00202,363,2022-12-29,2022,4,12,December,P008,Monitor,Hardware,C0084,Guerra e Filhos,SMB,North,S030,Vinicius Martins,Mid,10,29932.2,13469.49,16462.71,55.0
T00203,396,2023-01-31,2023,1,1,January,P017,Pro Plan,Subscriptions,C0013,Oliveira,SMB,South,S008,Hellena Cirino,Mid,14,3090.64,1267.16,1823.48,59.0
T00204,218,2022-08-06,2022,3,8,August,P003,BI Tool,Software,C0047,Duarte,SMB,South,S022,Sr. Mateus Abreu,Mid,15,8889.45,3200.2,5689.25,64.0
T00205,141,2022-05-21,2022,2,5,May,P017,Pro Plan,Subscriptions,C0044,Câmara S/A,Mid-Market,Central,S025,Bella Fernandes,Junior,7,1545.32,633.58,911.74,59.0
T00206,958,2024-08-15,2024,3,8,August,P009,Printer,Hardware,C0105,Siqueira,SMB,West,S028,Ana Luiza Azevedo,Mid,7,30556.89,11917.19,18639.7,61.0
T00207,985,2024-09-11,2024,3,9,September,P002,CRM License,Software,C0160,da Paz,Enterprise,Central,S010,Dra. Clarice Moraes,Junior,8,9615.84,5288.71,4327.13,45.0
T00208,993,2024-09-19,2024,3,9,September,P013,Support,Services,C0154,Albuquerque Cirino S.A.,Mid-Market,Central,S017,Mirella Brito,Mid,10,169172.8,67669.12,101503.68,60.0
T00209,828,2024-04-07,2024,2,4,April,P020,API Access,Subscriptions,C0181,Vargas das Neves S/A,SMB,Central,S029,Rhavi Fernandes,Junior,19,2817.7,958.02,1859.68,66.0
T00210,683,2023-11-14,2023,4,11,November,P002,CRM License,Software,C0014,da Rocha,SMB,South,S008,Hellena Cirino,Mid,19,22837.62,12560.69,10276.93,45.0
T00211,1004,2024-09-30,2024,3,9,September,P020,API Access,Subscriptions,C0180,Farias,SMB,North,S022,Sr. Mateus Abreu,Mid,2,296.6,100.84,195.76,66.0
T00212,356,2022-12-22,2022,4,12,December,P011,Consulting,Services,C0121,da Rosa,SMB,East,S001,Dr. Luiz Otávio Monteiro,Mid,15,283664.7,144669.0,138995.7,49.0
T00213,1008,2024-10-04,2024,4,10,October,P015,Audit,Services,C0036,Cassiano Ltda.,Mid-Market,East,S020,Joana Vieira,Mid,1,2099.4,1154.67,944.73,45.0
T00214,888,2024-06-06,2024,2,6,June,P011,Consulting,Services,C0008,Cassiano,SMB,South,S021,Ana Luiza Cunha,Senior,10,189109.8,96446.0,92663.8,49.0
T00215,127,2022-05-07,2022,2,5,May,P003,BI Tool,Software,C0168,Martins,SMB,South,S007,Rebeca Moraes,Junior,6,3555.78,1280.08,2275.7,64.0
T00216,1009,2024-10-05,2024,4,10,October,P003,BI Tool,Software,C0150,Pastor S.A.,SMB,West,S024,Vicente Ribeiro,Mid,13,7704.19,2773.51,4930.68,64.0
T00217,604,2023-08-27,2023,3,8,August,P012,Implementation,Services,C0016,Pires,SMB,South,S009,Guilherme Alves,Mid,10,55276.9,22663.53,32613.37,59.0
T00218,1014,2024-10-10,2024,4,10,October,P005,Cloud Storage,Software,C0091,Fernandes - ME,Enterprise,South,S028,Ana Luiza Azevedo,Mid,12,39040.08,17958.44,21081.64,54.0
T00219,51,2022-02-20,2022,1,2,February,P020,API Access,Subscriptions,C0120,Pinto,SMB,North,S012,Danilo Fonseca,Mid,6,889.8,302.53,587.27,66.0
T00220,1053,2024-11-18,2024,4,11,November,P007,Server,Hardware,C0188,da Paz Ltda.,SMB,South,S022,Sr. Mateus Abreu,Mid,6,12166.62,7786.64,4379.98,36.0
T00221,779,2024-02-18,2024,1,2,February,P007,Server,Hardware,C0060,Aparecida S.A.,SMB,East,S026,Vitor Hugo da Costa,Senior,1,2027.77,1297.77,730.0,36.0
T00222,814,2024-03-24,2024,1,3,March,P013,Support,Services,C0010,Pereira,Enterprise,North,S009,Guilherme Alves,Mid,12,203007.36,81202.94,121804.42,60.0
T00223,420,2023-02-24,2023,1,2,February,P009,Printer,Hardware,C0153,Cavalcante Moura S.A.,SMB,Central,S020,Joana Vieira,Mid,10,43652.7,17024.55,26628.15,61.0
T00224,983,2024-09-09,2024,3,9,September,P013,Support,Services,C0031,Garcia Barros S/A,Mid-Market,Central,S024,Vicente Ribeiro,Mid,14,236841.92,94736.77,142105.15,60.0
T00225,825,2024-04-04,2024,2,4,April,P012,Implementation,Services,C0021,Farias Moraes S.A.,SMB,North,S003,Dra. Agatha Melo,Mid,15,82915.35,33995.29,48920.06,59.0
T00226,1025,2024-10-21,2024,4,10,October,P013,Support,Services,C0081,Silveira,Mid-Market,West,S004,Juan Fogaça,Senior,4,67669.12,27067.65,40601.47,60.0
T00227,567,2023-07-21,2023,3,7,July,P010,Network Switch,Hardware,C0033,Machado,Enterprise,East,S010,Dra. Clarice Moraes,Junior,1,3044.32,1095.96,1948.36,64.0
T00228,371,2023-01-06,2023,1,1,January,P001,ERP License,Software,C0031,Garcia Barros S/A,Mid-Market,Central,S004,Juan Fogaça,Senior,8,17483.44,6119.2,11364.24,65.0
T00229,936,2024-07-24,2024,3,7,July,P008,Monitor,Hardware,C0149,Vasconcelos Vargas S/A,SMB,West,S022,Sr. Mateus Abreu,Mid,3,8979.66,4040.85,4938.81,55.0
T00230,661,2023-10-23,2023,4,10,October,P016,Basic Plan,Subscriptions,C0036,Cassiano Ltda.,Mid-Market,East,S009,Guilherme Alves,Mid,14,10935.12,3717.94,7217.18,66.0
T00231,969,2024-08-26,2024,3,8,August,P013,Support,Services,C0193,Vasconcelos,SMB,Central,S022,Sr. Mateus Abreu,Mid,17,287593.76,115037.5,172556.26,60.0
T00232,202,2022-07-21,2022,3,7,July,P003,BI Tool,Software,C0132,Alves Ltda.,SMB,East,S001,Dr. Luiz Otávio Monteiro,Mid,2,1185.26,426.69,758.57,64.0
T00233,313,2022-11-09,2022,4,11,November,P003,BI Tool,Software,C0068,Vargas,Enterprise,West,S005,Joaquim Casa Grande,Mid,15,8889.45,3200.2,5689.25,64.0
T00234,117,2022-04-27,2022,2,4,April,P005,Cloud Storage,Software,C0090,Costela,Mid-Market,West,S009,Guilherme Alves,Mid,6,19520.04,8979.22,10540.82,54.0
T00235,937,2024-07-25,2024,3,7,July,P011,Consulting,Services,C0132,Alves Ltda.,SMB,East,S005,Joaquim Casa Grande,Mid,5,94554.9,48223.0,46331.9,49.0
T00236,575,2023-07-29,2023,3,7,July,P007,Server,Hardware,C0009,Melo e Filhos,Mid-Market,East,S006,Dr. Antony Souza,Junior,14,28388.78,18168.82,10219.96,36.0
T00237,244,2022-09-01,2022,3,9,September,P010,Network Switch,Hardware,C0030,Freitas,SMB,Central,S019,Alexia das Neves,Mid,19,57842.08,20823.15,37018.93,64.0
T00238,537,2023-06-21,2023,2,6,June,P010,Network Switch,Hardware,C0115,da Costa,SMB,Central,S008,Hellena Cirino,Mid,9,27398.88,9863.6,17535.28,64.0
T00239,75,2022-03-16,2022,1,3,March,P020,API Access,Subscriptions,C0045,da Luz,Mid-Market,West,S010,Dra. Clarice Moraes,Junior,8,1186.4,403.38,783.02,66.0
T00240,386,2023-01-21,2023,1,1,January,P002,CRM License,Software,C0004,Silva - ME,SMB,West,S011,Dr. Vitor Gabriel Caldeira,Mid,3,3605.94,1983.27,1622.67,45.0
T00241,475,2023-04-20,2023,2,4,April,P003,BI Tool,Software,C0069,Sales,Enterprise,East,S013,Maria Isis Sousa,Mid,18,10667.34,3840.24,6827.1,64.0
T00242,418,2023-02-22,2023,1,2,February,P008,Monitor,Hardware,C0023,da Rosa S/A,Mid-Market,South,S020,Joana Vieira,Mid,8,23945.76,10775.59,13170.17,55.0
T00243,347,2022-12-13,2022,4,12,December,P011,Consulting,Services,C0016,Pires,SMB,South,S004,Juan Fogaça,Senior,16,302575.68,154313.6,148262.08,49.0
T00244,640,2023-10-02,2023,4,10,October,P013,Support,Services,C0022,Borges - ME,SMB,South,S011,Dr. Vitor Gabriel Caldeira,Mid,15,253759.2,101503.68,152255.52,60.0
T00245,939,2024-07-27,2024,3,7,July,P007,Server,Hardware,C0072,Viana S.A.,Enterprise,South,S012,Danilo Fonseca,Mid,15,30416.55,19466.59,10949.96,36.0
T00246,955,2024-08-12,2024,3,8,August,P013,Support,Services,C0048,Montenegro Cavalcante Ltda.,SMB,Central,S005,Joaquim Casa Grande,Mid,16,270676.48,108270.59,162405.89,60.0
T00247,876,2024-05-25,2024,2,5,May,P002,CRM License,Software,C0190,Pereira,SMB,Central,S030,Vinicius Martins,Mid,1,1201.98,661.09,540.89,45.0
T00248,763,2024-02-02,2024,1,2,February,P006,Laptop,Hardware,C0188,da Paz Ltda.,SMB,South,S010,Dra. Clarice Moraes,Junior,10,22376.5,7160.48,15216.02,68.0
T00249,664,2023-10-26,2023,4,10,October,P009,Printer,Hardware,C0107,Sampaio Ltda.,Enterprise,Central,S025,Bella Fernandes,Junior,19,82940.13,32346.65,50593.48,61.0
T00250,25,2022-01-25,2022,1,1,January,P020,API Access,Subscriptions,C0133,Nogueira,SMB,North,S029,Rhavi Fernandes,Junior,5,741.5,252.11,489.39,66.0
T00251,710,2023-12-11,2023,4,12,December,P002,CRM License,Software,C0007,Almeida,Mid-Market,West,S024,Vicente Ribeiro,Mid,18,21635.64,11899.6,9736.04,45.0
T00252,177,2022-06-26,2022,2,6,June,P018,Enterprise Plan,Subscriptions,C0051,Mendonça,SMB,Central,S007,Rebeca Moraes,Junior,3,5357.1,2517.84,2839.26,53.0
T00253,285,2022-10-12,2022,4,10,October,P016,Basic Plan,Subscriptions,C0065,Albuquerque S/A,Enterprise,West,S021,Ana Luiza Cunha,Senior,4,3124.32,1062.27,2062.05,66.0
T00254,63,2022-03-04,2022,1,3,March,P012,Implementation,Services,C0009,Melo e Filhos,Mid-Market,East,S009,Guilherme Alves,Mid,4,22110.76,9065.41,13045.35,59.0
T00255,1003,2024-09-29,2024,3,9,September,P007,Server,Hardware,C0082,Teixeira,Enterprise,East,S009,Guilherme Alves,Mid,11,22305.47,14275.5,8029.97,36.0
T00256,662,2023-10-24,2023,4,10,October,P007,Server,Hardware,C0045,da Luz,Mid-Market,West,S010,Dra. Clarice Moraes,Junior,9,18249.93,11679.96,6569.97,36.0
T00257,666,2023-10-28,2023,4,10,October,P017,Pro Plan,Subscriptions,C0122,Sales Souza - EI,SMB,North,S010,Dra. Clarice Moraes,Junior,1,220.76,90.51,130.25,59.0
T00258,156,2022-06-05,2022,2,6,June,P013,Support,Services,C0175,Farias,SMB,West,S002,Luiz Gustavo Barros,Mid,16,270676.48,108270.59,162405.89,60.0
T00259,1073,2024-12-08,2024,4,12,December,P011,Consulting,Services,C0195,Cavalcante,Enterprise,West,S004,Juan Fogaça,Senior,9,170198.82,86801.4,83397.42,49.0
T00260,967,2024-08-24,2024,3,8,August,P006,Laptop,Hardware,C0152,Monteiro,Mid-Market,South,S008,Hellena Cirino,Mid,11,24614.15,7876.53,16737.62,68.0
T00261,849,2024-04-28,2024,2,4,April,P014,Training,Services,C0010,Pereira,Enterprise,North,S029,Rhavi Fernandes,Junior,6,98637.3,64114.24,34523.06,35.0
T00262,689,2023-11-20,2023,4,11,November,P006,Laptop,Hardware,C0073,Ramos,SMB,East,S014,Maria Julia Marques,Mid,17,38040.05,12172.82,25867.23,68.0
T00263,148,2022-05-28,2022,2,5,May,P006,Laptop,Hardware,C0048,Montenegro Cavalcante Ltda.,SMB,Central,S017,Mirella Brito,Mid,12,26851.8,8592.58,18259.22,68.0
T00264,342,2022-12-08,2022,4,12,December,P002,CRM License,Software,C0163,Mendes e Filhos,Enterprise,North,S013,Maria Isis Sousa,Mid,8,9615.84,5288.71,4327.13,45.0
T00265,476,2023-04-21,2023,2,4,April,P020,API Access,Subscriptions,C0182,Novais Marques - ME,Mid-Market,Central,S021,Ana Luiza Cunha,Senior,16,2372.8,806.75,1566.05,66.0
T00266,1087,2024-12-22,2024,4,12,December,P015,Audit,Services,C0087,Cardoso,SMB,West,S024,Vicente Ribeiro,Mid,5,10497.0,5773.35,4723.65,45.0
T00267,561,2023-07-15,2023,3,7,July,P017,Pro Plan,Subscriptions,C0111,Ferreira,SMB,Central,S018,Igor Nascimento,Junior,1,220.76,90.51,130.25,59.0
T00268,327,2022-11-23,2022,4,11,November,P008,Monitor,Hardware,C0199,Ribeiro da Mota S.A.,SMB,West,S018,Igor Nascimento,Junior,17,50884.74,22898.13,27986.61,55.0
T00269,990,2024-09-16,2024,3,9,September,P005,Cloud Storage,Software,C0016,Pires,SMB,South,S013,Maria Isis Sousa,Mid,8,26026.72,11972.29,14054.43,54.0
T00270,215,2022-08-03,2022,3,8,August,P017,Pro Plan,Subscriptions,C0053,Garcia Guerra e Filhos,Enterprise,South,S008,Hellena Cirino,Mid,10,2207.6,905.12,1302.48,59.0
T00271,435,2023-03-11,2023,1,3,March,P020,API Access,Subscriptions,C0040,Silva Leão S/A,SMB,West,S026,Vitor Hugo da Costa,Senior,18,2669.4,907.6,1761.8,66.0
T00272,952,2024-08-09,2024,3,8,August,P001,ERP License,Software,C0100,Machado das Neves - EI,SMB,South,S012,Danilo Fonseca,Mid,15,32781.45,11473.51,21307.94,65.0
T00273,723,2023-12-24,2023,4,12,December,P018,Enterprise Plan,Subscriptions,C0020,Souza - ME,SMB,Central,S025,Bella Fernandes,Junior,13,23214.1,10910.63,12303.47,53.0
T00274,32,2022-02-01,2022,1,2,February,P015,Audit,Services,C0069,Sales,Enterprise,East,S023,Caleb Duarte,Senior,10,20994.0,11546.7,9447.3,45.0
T00275,670,2023-11-01,2023,4,11,November,P005,Cloud Storage,Software,C0045,da Luz,Mid-Market,West,S024,Vicente Ribeiro,Mid,9,29280.06,13468.83,15811.23,54.0
T00276,285,2022-10-12,2022,4,10,October,P007,Server,Hardware,C0006,da Rocha e Filhos,Mid-Market,South,S021,Ana Luiza Cunha,Senior,13,26361.01,16871.05,9489.96,36.0
T00277,429,2023-03-05,2023,1,3,March,P018,Enterprise Plan,Subscriptions,C0197,Siqueira S/A,SMB,North,S001,Dr. Luiz Otávio Monteiro,Mid,3,5357.1,2517.84,2839.26,53.0
T00278,286,2022-10-13,2022,4,10,October,P006,Laptop,Hardware,C0177,Castro,SMB,South,S020,Joana Vieira,Mid,3,6712.95,2148.14,4564.81,68.0
T00279,1043,2024-11-08,2024,4,11,November,P005,Cloud Storage,Software,C0039,Guerra,Mid-Market,Central,S018,Igor Nascimento,Junior,1,3253.34,1496.54,1756.8,54.0
T00280,18,2022-01-18,2022,1,1,January,P019,Add-on Pack,Subscriptions,C0102,Moraes e Filhos,Enterprise,South,S003,Dra. Agatha Melo,Mid,2,2332.86,1329.73,1003.13,43.0
T00281,769,2024-02-08,2024,1,2,February,P010,Network Switch,Hardware,C0130,Pereira,SMB,Central,S012,Danilo Fonseca,Mid,11,33487.52,12055.51,21432.01,64.0
T00282,590,2023-08-13,2023,3,8,August,P015,Audit,Services,C0107,Sampaio Ltda.,Enterprise,Central,S019,Alexia das Neves,Mid,14,29391.6,16165.38,13226.22,45.0
T00283,1010,2024-10-06,2024,4,10,October,P010,Network Switch,Hardware,C0039,Guerra,Mid-Market,Central,S025,Bella Fernandes,Junior,10,30443.2,10959.55,19483.65,64.0
T00284,194,2022-07-13,2022,3,7,July,P016,Basic Plan,Subscriptions,C0118,Cavalcante,SMB,South,S013,Maria Isis Sousa,Mid,7,5467.56,1858.97,3608.59,66.0
T00285,502,2023-05-17,2023,2,5,May,P012,Implementation,Services,C0149,Vasconcelos Vargas S/A,SMB,West,S010,Dra. Clarice Moraes,Junior,1,5527.69,2266.35,3261.34,59.0
T00286,988,2024-09-14,2024,3,9,September,P018,Enterprise Plan,Subscriptions,C0168,Martins,SMB,South,S015,Liam da Cunha,Mid,7,12499.9,5874.95,6624.95,53.0
T00287,114,2022-04-24,2022,2,4,April,P001,ERP License,Software,C0082,Teixeira,Enterprise,East,S020,Joana Vieira,Mid,15,32781.45,11473.51,21307.94,65.0
T00288,947,2024-08-04,2024,3,8,August,P016,Basic Plan,Subscriptions,C0054,Vieira Silveira S/A,Mid-Market,Central,S002,Luiz Gustavo Barros,Mid,11,8591.88,2921.24,5670.64,66.0
